,content,label
10480,"Xàm, ăn không rảnh rỗi l, dịch ko giúp đc ai thì thôi còn chửi nhau đăng lên, chụp gạo đồ,  trẻ trâu",1
10481,Cho nó cướp đê. Mai mốt có gái TQ để chịch. Ngu vl vừa thôi.,1
10482,Riêng lần này tao cười vào mặt cả lò nhà Diva haha,1
10483,Anna Diệp cái này khác,0
10484,Chi e thich chi . Chi dep,0
10485,"Bửa nào kêu bọn đầu gấu giết hết gia đình Ad. Lúc đó nó sẽ post: Giết người thì nó bắt, trộm nó bỏ tù, lương thiện nó tha. Mồ tổ cha mày rảnh hơi, hết chuyện làm hả mậy. Gặp tao là tao giết lun chứ bỏ tù chi",1
10486,Sao ko đc z thầy,0
10487,Chị 3 cho e 200 triệu đi làm chymmm đi huhuh,0
10488,"phải thế mới me được mấy thằng lồn vi phạm luật giao thông chứ , bắt hết con mẹ tụi nó đi mấy anh ơi .",1
10489,Giàu vậy sao đi lường gạt tiền người ta rồi hổng trả vậy chị ba? Miểng nó văng tùm lum luôn kìa,1
10490,Chắc hôm nọ ăn nhà hàng hết riền mia bo rồi 😢,0
10491,cờ đỏ sao vàng đây nhá,0
10492,"Tết đương tới, nghĩa là tết đương qua",0
10493,Lên báo thì giật tít vậy chứ ngoài đời ông ko phải dậy khôn bọn CA đâu. Nó chẳng chờ cho giang hồ chém nhau xong có ng báo nó mới tới ý. Ong tưởng nó vào can thiệp chắc.,1
10494,Địt mẹ mày thằng ngu lồn,1
10495,buồn thật,0
10496,Nói í thức như đầu buooi thì lại tự ái.,1
10497,Cô ơi cô lấy cái bai trộn hồ dích hột le nó đi cô,1
10498,Em thử tranh luận chính trị với đám cầu thủ đỏ đó... sẽ thấy tụi nó chửi em ko khác gì bọn bò đỏ nhé,1
10499,Xin lỗi nhưng mà bạn nói chuyện thiếu i ốt vcl ra bạn Đỗ Huy ạ.,1
10500,Duyên quá cô ơi kkk,0
10501,"Lời thật lòng gửi bạn : Rất thương và nể những người lao động chân chính như bạn.Nhưng loại hình bạn kinh doanh, mặt hàng cũng có rất nhiều người làm.Vì vậy bạn cứ làm việc nghiêm túc tự nhiên sẽ không còn những chuyện bực dọc và công việc sẽ tiếp tục thận lợi.✊",0
10502,Diệu Linh cái thứ nulooo,1
10503,"Trí Trần Xuân ""Anh thương em nhất mà"" nhé bro",0
10504,Phải xử lý hình sự mới sáng mắt ra đc !,0
10505,Hạng mục thầy giáo cute nhất hệ mặt trời,0
10506,"Dịch bệnh không đáng sợ bằng ý thức, đạo đức của một số người 😟",0
10507,Đinh Hoàng Tùng vừa vào phim bổ luôn vào mặt thật :)),0
10508,Cũng trong này luôn,0
10509,Tran Dan khung lam tro con nich,1
10510,Luv,0
10511,Sử đẹp thật đẹp cho nó biết lễ độ và phép tắt,1
10512,Móc lên ngửi đấy mà. Dơ vcl 🤣🤣,1
10513,Việt Nam đi trc thời đại,0
10514,Thành Huy Hoàng Tiến,0
10515,Chỉ có là các chị bên mẽo có cái lồn. Chị 3 đéo có. Chị thua người ta cái đó đấy tên Nhạc Bất Quần.,1
10516,ối,0
10517,Yêu vs cả đương :)),0
10518,Hết chuyện nói thì dùng hành động để hâm nóng tình cảm nên ngu thế,1
10519,"Bọn Trung cẩu vào những ngày tết cũng kẹt cứng con người. Thế mà nó chỉ đứng thứ 2sau Mỹ. Sao ad so sánh ngu nhỉ. Các thành phố lớn đều là dân nhập cư, tết họ cùng ùa ra mà về quê, ko kẹt xe, cháy vé tàu thì đâu gọi là tết.",1
10520,K chơi mấy trò này chó lấy j nuôi bụng bầu?,1
10521,Lỗ đít nè chơi đi,1
10522,TÌM MÃI :V,0
10523,bắn bỏ,1
10524,con nay nhu con dien,1
10525,Duy Linh vailin live thật để quay mv =)),1
10526,Linh Nguyen trend này hình như có lâu lắm r nhỉ =)))),0
10527,Cứ phải chửi cho mới chịu im :))),1
10528,gác cu ...... là tiếng địa phương của người đi bẫy chim cu,0
10529,Dm ad,1
10530,Noi giong biet dot nat k dao duc,1
10531,Trang Moon cười đỏ hết lợi,0
10532,Lệ đĩ mà. Em nó nghĩ tiền của PA chắc từ trời rơi xuống.,1
10533,Bổ chết moẹ abe bây giờ,1
10534,ad đang nói BT Hà Nội phải k :v,0
10535,Chào cc :))),1
10536,Bộ mà ko dc phép của chính phủ. Của Bộ chính trị thì bố của bộ cug đéo dám quyết !,1
10537,Ayane Harukana.,0
10538,Địt nhau,1
10539,Trà My có lộng ngôn quá không má cái xu hướng livestream bán hàng trên face mới nổi mấy năm nay thôi 10 năm cái lồn,1
10540,Thuyết cực kì phục,0
10541,Đĩ mẹ nhà nó 🙂,1
10542,Lữ bố cao bằng chất quá🙄,0
10543,Livestream mà cũng có zic =)),0
10544,Dễ thương và duyên quá Cô ơi. Love Cô.,0
10545,Quang Quang Tường cãi lộn cát không,0
10546,Thời trang mà dell ra gì.,1
10547,CÁI ĐÓ LÀ THIẾU NHA BẠN :) CÒN CÁI LOẠI ĐI BẮT BẺ NHƯ BẠN MÀ CŨNG BẮT BẺ NGU NHƯ BÒ ? CHÍNH TÃ LÀ CHÍNH GÌ ?,1
10548,Chí Nhân đuỹ moẹ :)))))),1
10549,tưởng thầy chuyển qua đóng phim này chứ :),0
10550,Ông trần dần nói hay quad,0
10551,Nhạc lần này của ổng m.n phải nghe nhiều mới hay 😅,0
10552,Là cò tè 😂,0
10553,Chị ơi tiền đó chị để làm từ thiện đi chị,0
10554,Cuoc Vui Co Don,0
10555,Cuộc sống ở thiên đường,0
10556,Ad lại sủa,1
10557,"Dm tao còn nhớ lần t đi thi học sinh giỏi lớp 9 môn vật lý mẹ t nấu chè độ cho t ăn , sáng đi thi vui vẻ vào thấy đề dễ làm nhưng mỗi tội mẹ tao nấu độ đen chúng m ạ , nên t làm bài được hết nhưng câu ngu nhất vẫn là 7×7 = 14 đm nhục vl",1
10558,Vâng :) vậy mà THPT bình thủy vẫn chưa có động tĩnh nào,0
10559,Chậm clmm,1
10560,Đàn bà mắt bạn bị sau dạ,0
10561,Thanh Thảo quần què nầy 😪,0
10562,"Cái này đúng mà, Việt Nam! M có câu 1 ng làm quan cả họ được nhờ mà! Nhưng cái com mẹ quan bjo muốn nó khôn phải lấy bác hồ ra vả vào mặt nó mới khôn lên dc ko cả bố lẫn con đều ngu như nhau cả thôi",1
10563,Dối gian lường gạt 😂😂,1
10564,Má này chưa thấy quan tài chưa đổ lệ nè vậy mà còn chưa xấu mặt sao mà còn lên mạng chửi ta hoài thứ gì đâu á,1
10565,"Rõ là nhà vệ sinh có nước có vòi xịt đầy đủ mà nhiều thành phần cứ suy nghĩ là đồ công cộng nên méo cần phải kỹ,lạ lùng zị đó.",1
10566,Thầy ba said:,0
10567,Vài bữa nữa cty Lục Tỉnh ra thông báo xin lỗi Xanh Bôn thì lại hài vcl 😂,1
10568,"Lời nghe và hiểu đc 2 câu, chắc t phải học lại trình NGHE - HIỂU lớp 1 😨😨😨",0
10569,Cực kì thuyết được của ló,0
10570,Có khi nào đây cũng là cơ hôi làm giàu cho mấy ông mấy bà tay to,1
10571,Sếp nhà mình lại bắt nhân viên đi cách li thay 😌😌,0
10572,có khúc kêu LD share live để e tính cho chị hả ta. ;)),0
10573,Xem ngay hậu trường cực hiếm của cô Minh Hiếu : https://www.facebook.com/ComeOut.BuocRaAnhSang,0
10574,"Lời khuyên chân thành : gặp mấy con đàn bà chạy xe trên đường thì né tụi nó càng xa càng tốt , lũ dở hơi đó chỉ giỏi làm khổ người khác thôi !!",1
10575,Le Dinh Khoa 1955 =)),0
10576,Xin thành kính phân ưu cùng gia quyến. Cầu Thầy sớm vân du tiên cảnh .,0
10577,"Helo các chú , hôm nay cháu sẽ review ông già của cháu nhé :))",0
10578,Ko xây lấy gì ăn :)),0
10579,Cực kì thuyết phục😆🤣,0
10580,Ý thức đéo bằng con ruồi,1
10581,Cảm thấy chửi lđao là 1 thú vui xả stress do bọn nó quá ngu và nguy hiểm :))),1
10582,Say oh yeah là của sếp mà❤❤❤❤,0
10583,Yêu chị quá. ♥️♥️♥️♥️♥️,0
10584,Bê đê chúa :)),1
10585,Chưa chiếu đã quảng cáo cmnr... lại cắt cmn hết để có thời gian đọc slogan,1
10586,"Giờ ngân sách thu được ở địa phương nào thi chỉ chi tiêu cho địa phương đó. Saigon là nơi nghèo đói, vì bị bọn Mỹ ""Ngụy"" kềm kẹp, bóc lột lâu năm, được CS vào giải phóng, cứu đói, cứ để cho nó thu bao nhiêu xài bấy nhiêu. Không đủ chi thì kệ Saigon, cho nó chết !",1
10587,Anh em đón Tết Corona thế nào rồi :)),0
10588,Táo mà k có cô đẩu thì trả có gì xem,0
10589,Ôi cát mẹt của bả,1
10590,Hướng Dương lên google search Tim Cook nó cho hàng nghìn kết quả nhé.,0
10591,Giựt tiền của minh hiếu mà bài đặc xaoloz ở đây,1
10592,Hlv the voice mùa sau,0
10593,Đẹp trai k abe :v,0
10594,😿,0
10595,Mía sâu có đốt nhà dột có nơi ai làm gì nói đàn hoàn mày chửi hết quơ đũa hết vậy mới xin lỗi lại cả cộng đồng bây giờ chửi tiếp bó tay.,1
10596,Chú nghe rồi. Tin tức Việt-Nam chú cập nhật từng giờ. Thư giỏi.Có theo dõi và ưu tư về tình hình đất nước là đáng khen.,0
10597,Ít nhất thì ngta có bệnh ngta báo chứ k như con Nhung có bệnh mà đi vòng vòng,1
10598,Động não:))🙂,0
10599,Cae team off luôn hả abe,0
10600,Có quốc thể đâu mà nhục.,1
10601,Lê Hải Nam xin vid bro 😀,0
10602,Cô nghỉ livestream 3 ngày là biết cô nhìn thấy gì rồi luôn :)),0
10603,Chi 3 noi qua troi hay luon,0
10604,Sung ban cat 1km thi sao ma trung .dao chem cach 10 m thi lam sao ma đut nha tien chi phet lac,1
10605,Ủa dzậy công an làm sai ai phạt?ai đền bù?,0
10606,Cô Minh Hiếu dethw quá à 🥰,0
10607,Tôn Nữ Khiêm Cung bạn thật sáng suốt. Đó là nghề của nó. Nói vậy chứ khi nó cmt nó cũng nhục lắm. Bán lương tâm vài đồng cũng khổ,1
10608,Cái Đảng thối nát,1
10609,"Đm, thằng giám đốc này đúng ngu hơn heo. Nó nói mình thì cũng kệ mẹ nó rồi âm thầm đì. Đây lại tố cáo thì khác éo j nhận mình là thằng mặt heo cho cả thiên hạ biết :))))",1
10610,add e muốn mua cái này mua ở đâu ạ.,0
10611,Cứ tiếp tục như vầy thì không lâu nữa đâu,0
10612,đjt nhau thế kỉ đây rồi,1
10613,Thế theo bạn ad nói như vậy đúng hay sai?,0
10614,Bài này k hay lắm,0
10615,Đào Hà Văn Rinaky Cn anh chị ơi cẩn thận nhé ạ,0
10616,:( v,0
10617,Tối nay tầng 7 của gaming house có người ở rồi :))),0
10618,Dòng họ cao sang mà có ng bị vậy hok tiền để trị bệnh tội ghê.,1
10619,"Tú ông ngu suẩn nhìn mặt và thái độ sặc mùi ""âm hộ""",1
10620,Thiếu bóng dáng cô Đẩu.,0
10621,Kéo lên chị ây,0
10622,Lương 7-8tr chẳng đủ ăn cơm đâu con ạ. Ăn tôm hùm sâu răng đây,0
10623,Xem phố bolsa chỉ vì nhà tiên tri zũ trụ trần dần,0
10624,"Bán hàng đàng hoàng phải ko, bán hàng lương thiện đúng không, dám cho đối chứng ko, công an cồng đầu chứ ở đó mà xạo xạo, qua mặt thiên hạ hả bưởi",1
10625,Huỳnh Châu chết cdm thầy rồi,1
10626,"Nguyễn Đình Hảo được bài hồng nhan trên 100tr view còn bài bp với sg chẳng lẽ k cần beat , jack nó kết hợp với hoaprox đéo nghe đc gì",1
10627,vl thế mà vn mình cứ tự nhục... thôi giờ mình thấy bọn nó còn biến thái hơn mình,1
10628,Xin fb của bà này,0
10629,Nge hay mà,0
10630,"Rất thích bài viết thế này. Hay và ý nghĩa, học thêm nhiều cái mới",0
10631,Đéo thể cãi được vì anh tôi giống . . . À . Gờ đờ ra gon giống anh tôi vl :))),1
10632,Mấy chị đẹp quá,0
10633,"vậy chứ đại gia nó cũng quất láng, lảm nhãm làm ji cũng đéo có tiền mua đâu",1
10634,Đất nước ko phải của riêng một đảng phái nào,0
10635,Giao ma sao già vay,0
10636,Thì bjo nó vẫn chiếm đó thôi giải thích để tỏ ra mình ngu hả,1
10637,Ông này rất thật thà đến mức còn kể ra cả chỉ thị 15 k hiểu sao h lại liều thế,0
10638,Em chỉ hài lòng khi có ny bên cạnh thoiii :< mặc dù k có ny :((,0
10639,đọc bài báo xong buồn ĩa đéo chịu đc,1
10640,Thế là bạn nằm yên cho nó hiếp dâm à.:v,1
10641,"1,1 tr like 6tr view",0
10642,Đây là fir :v đéo phả không phận :v ngu thì cũng vừa vừa phai phải thôi chứ :v,1
10643,Bọn dân trí thấp toàn chăm chăm chửi mẹ Nhung mà ko biết những người lí trí nhìn ra bọn du khách nước ngoài trên máy bay đó cũng mang mầm bệnh:))) ngu xuẩn thật:)),1
10644,Trần Phong tôi đang nói dựa trên sự cà khịa của Khắc Việt ok,0
10645,"Chong tham nhung, chang le ng nha chống nguoi nha ???",1
10646,Cô ba vàng giả cái () cát không.😂,1
10647,Trần Diên Dưỡng cái ghế vl đấy,1
10648,Cô thanh niên xp độ mixi🤩,0
10649,Chị nói tức cười ghê Chị đẹp lắm,0
10650,Già mà nói chuyện mất dạy.sau này thế nào củng bị thục lưởi hêt nói chuyện.tiền mà nói như vải chùi l,1
10651,"AE THẤY HAY THÌ CHO XIN 1 ĐĂNG KÝ KÊNH Ạ,,,CẢM ƠN",0
10652,Hương Quỳnh,0
10653,Bạn muốn biết Sam hay So thì hãy thử trc khi ăn nhá,0
10654,Ma mày đau ma mày đau bóp cu ba may sung con cười muốn chết luôn co kim oi,1
10655,:v Mấy thằng này bệnh thật vậy mà cũng nói được !,1
10656,Học sinh xuất sắc :))),0
10657,Chửi chó không mọc được ngà trong khi mình mọc cu :v,1
10658,Hoàng tử của chị ơi :vvv,0
10659,"Lấy thẻ đảng làm kon mẹ zì trời ? Miếng giấy lộn mà cũng gạt đc người, còn cảnh cáo nữa chứ",1
10660,"Tau vn con bi chia sung,thi tau ngu dan lam dc cc gi.",1
10661,"Tui ko cần biết Fomolsa làm cái quần què gì, tui ko cần biết thằng nào làm cái gì ? Trước mắt là phải khắc phục hậu quả, số cá chết nhiễm độc giải quyết làm sao ? Ngư dân vùng ""biển chết"" làm cái nồi gì sống ? Người dân sống trong vùng này sinh hoạt, ă",1
10662,Bán Nam bán Nữ,1
10663,Đung tới bac kỳ la em sẽ tiep tuc co cuoc song ko binh yen ne nhe để xem nhieu tap,1
10664,I love you 3000,0
10665,"Các bạn bò đỏ đã thấy tởm chưa, là một công dân thết nghĩ một chế độ tốt , là lo được an sinh xã hội, y tế, giáo dục tốt. Con cái các bạn xinh ra được miễn phí đến khi vào đại học, các bạn bị tai nạn vào viện không phải ứng tiền trước. Thì đó là một chế độ tốt, không một thế lực thù địch nào làm nguy hại đến Tổ Quốc chúng ta",1
10666,Thầy tui còn đi đóng phim nữa mờ :))),0
10667,Nguyễn Quang Huy chạy ngay đi,0
10668,vui mà,0
10669,Chị Ba xạo l**,1
10670,Mẹ cái thằng não chó.... dân ta nghèo mới mới làm vậy! Địt mẹ mày biết cái lồn gì mà phán? Pape ngày càng xàm lồn,1
10671,Chị 3 là cô này hả,0
10672,Nghe ông này nói dơ lỗ tai 😎,1
10673,Chia tay t bắt bỏ tù hết chia tay cc,1
10674,LA 😥,0
10675,VUI QUA ONG TRAN DAN THAT DE THUONG !,0
10676,Hello 👋,0
10677,Té ra nó là thừng mặt heo à.:)),1
10678,ace nào mún có đầu tóc ưng ý chơi tết thì cứ lh em nha,0
10679,Lồn đâu có. Cái gì cũng có nhưng thiếu cái lồn,1
10680,Súc sinh,1
10681,Vì thầy xạo lol nè,1
10682,Anh em học trò thầy ba like avt hộ tôi :((,0
10683,Trần Thanh Tâm chia sẻ đi,0
10684,"Anh dần lên sóng nhiều chút,,,chứ ở nhà ko đi đâu buồn quá",0
10685,Bút dùng vẫn còn mực cần pass lại cho ae nào chưa có . Giá yêu thương 5k,0
10686,Đầu bui,1
10687,Khánh Duy share đi cháu 🤣,0
10688,độ bad trip 😞,0
10689,"mới có anh công an "" vuốt tóc "" chị bán hàng rong mà bê bết máu luôn ấy chứ!",1
10690,Con này mà về việt nam chắc người việt nam đá cailoncatkhong lun quá,1
10691,NSND TRẦN CỌP,0
10692,🤣 tưởng mua hàu cho c ly,0
10693,Coi cười muốn xĩu.. yêu cô ghê,0
10694,Địt mẹ tụi trung quốc,1
10695,Địt mẹ thằng Vẹo,1
10696,Rất thuyết phục:)),0
10697,Iu,0
10698,Không chạy thầy đòn vô cái chân cho :)),0
10699,Yêu Ông Trần Dần,0
10700,"Đizz mẹ nó giết dân từ từ hết chuyện này đến chuyện khác lũ chó quân ăn cướp chứ đéo phải là quân iu nước , bây h nó còn rước giặc tàu rồi mở đương cho tàu qua giết dân ta cho nhanh , đưa formosa zề giết dân ta bàn chứng cụ thể ai ai cũng thấy",1
10701,Cô dễ thương quá cô ơi. Ai lớp du chu cà mo ❤️❤️❤️❤️,0
10702,Cái này nên đưa cho các em mẩu giáo xem để các em biết đánh răng thế nào cho đúng,0
10703,Bong gia xam lol qua,1
10704,Cầu trung văn - mễ trì,0
10705,cái loai pe de thiet thoi nam,1
